country_code,year,model_count,ai_policy_lag1,mean_ai_policy_lag1,log_gdp,internet_users_pct,regulatory_quality_filled,regulatory_quality_was_filled
BWA,2024,0,0.0,0.0,23.682658299072227,57.45950036,0.3482043564319614,1
CAF,2017,0,0.0,0.0,21.451949052815134,4.0,-2.540599358081819,0
CAF,2018,0,0.0,0.0,21.521213992401027,5.099999905,-2.3658700585365247,0
CAF,2019,0,0.0,0.0,21.521359055427784,7.509200096,-2.346596455574037,0
CAF,2022,0,0.0,0.0,21.5914659781996,13.75360012,-2.0638578176498377,0
CAF,2023,0,0.0,0.0,21.66151063929724,13.8416996,-1.027890682220458,0
CAF,2024,0,0.0,0.0,21.73540997598432,13.78250027,-1.027890682220458,1
CAN,2017,5,2.0,9.125,28.131353576422367,92.70140076,3.196561467647552,0
CAN,2018,0,4.0,9.125,28.176439879186088,94.64,2.8906668186187714,0
CAN,2019,0,4.0,9.125,28.18704701199556,91.91290283,2.908399152755732,0
CAN,2020,7,11.0,9.125,28.135237124362625,92.3,2.709770333766933,0
CAN,2021,1,12.0,9.125,28.33529513839528,93.93710327,2.7444433331489555,0
CAN,2022,4,12.0,9.125,28.419734254963355,94.0,2.3479299068450965,0
CAN,2023,10,13.0,9.125,28.41792902029992,94.14530182,1.1512972950935327,0
CAN,2024,9,15.0,9.125,28.45083451059581,94.353302,1.1512972950935327,1
CHE,2017,0,1.0,3.5,27.28381610971382,89.6861476710225,3.1900288820266693,0
CHE,2018,0,2.0,3.5,27.330951340334984,91.80000305,3.0469685792922974,0
CHE,2019,7,2.0,3.5,27.325018596461856,93.1460869535177,2.811687183380126,0
CHE,2020,2,2.0,3.5,27.351434427549822,94.34999847,2.6973407506942797,0
CHE,2021,4,4.0,3.5,27.457512637796828,95.56937154,2.9325205802917544,0
CHE,2022,1,5.0,3.5,27.47842810113701,96.45279694,2.2681582212448173,0
CHE,2023,3,6.0,3.5,27.556766507018327,97.34436623,1.2105660080909708,0
CHE,2024,5,6.0,3.5,27.6004792105862,97.3443985,1.2105660080909708,1
CHL,2017,0,0.0,5.5,26.34422545950487,82.3274869338464,2.255435991287228,0
CHL,2018,0,0.0,5.5,26.413143969344564,84.90000153,2.212782549858095,0
CHL,2019,0,2.0,5.5,26.351995826776083,85.01760101,1.9732372760772756,0
CHL,2020,0,4.0,5.5,26.261008329618974,87.45929718,1.6168025195598603,0
CHL,2021,0,8.0,5.5,26.47744827073201,90.23280334,1.596746063232422,0
CHL,2022,0,10.0,5.5,26.430705761982605,92.31819916,1.3697755932807925,0
CHL,2023,0,10.0,5.5,26.53978975715613,94.45742345,0.6480122029781343,0
CHL,2024,0,10.0,5.5,26.52011547377941,95.590243,0.6480122029781343,1
CHN,2017,11,1.0,12.0,30.15974998005559,54.3,-0.3004012450575835,0
CHN,2018,5,4.0,12.0,30.280577831647303,65.35839844,-0.3846686273813242,0
CHN,2019,13,6.0,12.0,30.30931063536773,64.080881297515,-0.5126884162425996,0
CHN,2020,9,11.0,12.0,30.3388322329001,70.05275998,-0.3392744839191443,0
CHN,2021,35,12.0,12.0,30.53253604189552,73.05323517,-0.5591319322586065,0
CHN,2022,21,20.0,12.0,30.538837877796663,75.61131603,-0.5857846856117244,0
CHN,2023,125,21.0,12.0,30.536301007448845,90.6,-0.2495554655790329,0
CHN,2024,257,21.0,12.0,30.56112992992396,92.0,-0.2495554655790329,1
CIV,2017,0,0.0,0.0,24.684314102653207,43.8399208514876,-0.6860675871372224,0
CIV,2018,0,0.0,0.0,24.792676753054497,37.5465361301281,-0.4298483237624173,0
CIV,2019,0,0.0,0.0,24.82397170140348,36.2889545655205,-0.5065814703702922,0
CIV,2020,0,0.0,0.0,24.86684257365953,36.01660156,-0.6441291928291322,0
CIV,2021,0,0.0,0.0,25.010908117096918,35.95069885,-0.453245443105697,0
CIV,2022,0,0.0,0.0,24.984858148350582,38.41328122,-0.2128181427717212,0
CIV,2023,0,0.0,0.0,25.11499911646221,40.65284979,-0.0812569655478,0
CIV,2024,0,0.0,0.0,25.190474019912934,41.43219902,-0.0812569655478,1
CMR,2017,0,0.0,0.0,24.30951845308649,23.2029719748646,-1.435404884815216,0
CMR,2018,0,0.0,0.0,24.41103347797004,29.70000076,-1.376726537942886,0
CMR,2019,0,0.0,0.0,24.403804541708947,36.53919983,-1.4355863034725187,0
CMR,2020,0,0.0,0.0,24.431291849686872,37.69749832,-1.40691060423851,0
CMR,2021,0,0.0,0.0,24.53019356591189,38.89260101,-1.5850107550621035,0
CMR,2022,0,0.0,0.0,24.515315546480867,40.12559891,-1.258445274829865,0
CMR,2023,0,0.0,0.0,24.611293268518573,42.24380112,-0.6394311070442198,0
CMR,2024,0,0.0,0.0,24.699140145936067,46.25880051,-0.6394311070442198,1
COD,2018,0,0.0,0.0,24.56615211966622,11.69999981,-2.5241263985633804,0
COD,2019,0,0.0,0.0,24.57012933593289,13.02970028,-2.5808236002922014,0
COD,2020,0,0.0,0.0,24.56683846118996,14.51049995,-2.563119399547573,0
COD,2021,0,0.0,0.0,24.8019431322206,16.1595993,-2.443422734737392,0
COD,2022,0,0.0,0.0,24.977776466537,17.99620056,-2.066497230529788,0
COD,2023,0,0.0,0.0,24.96952508710367,18.96789932,-0.986002957820895,0
COD,2024,0,0.0,0.0,25.050257661551043,19.67350006,-0.986002957820895,1
COG,2017,0,0.0,0.0,23.194282553307584,8.649999619,-2.399407684803008,0
COG,2018,0,0.0,0.0,23.41612796691102,11.8071003,-2.3969677090644885,0
COG,2019,0,0.0,0.0,23.36065304267918,16.11639977,-2.2113730311393778,0
COG,2020,0,0.0,0.0,23.162886329456548,21.99850082,-2.508465015888212,0
COG,2021,0,0.0,0.0,23.419627337975164,30.02739906,-2.132573390007014,0
COG,2022,0,0.0,0.0,23.484353054399623,40.98669815,-1.7660038709640458,0
COG,2023,0,0.0,0.0,23.45249391680297,43.15039825,-0.8675844430923461,0
COG,2024,0,0.0,0.0,23.478198738237563,47.25159836,-0.8675844430923461,1
COL,2017,0,1.0,15.125,26.465842251511656,62.2598803162841,0.4413655102252963,0
COL,2018,0,1.0,15.125,26.53500012125111,64.1263768204459,0.3856083080172539,0
COL,2019,0,4.0,15.125,26.50101630146092,65.0069007159493,0.5445915371179578,0
COL,2020,0,7.0,15.125,26.32297712196764,69.79533474,0.3878484591841699,0
COL,2021,0,21.0,15.125,26.48696565033496,73.02837449,0.3490252584218974,0
COL,2022,0,29.0,15.125,26.568641888124212,72.79637855,0.1966288328170782,0
COL,2023,0,29.0,15.125,26.628359648219394,77.33686322,0.0707239881157873,0
COL,2024,0,29.0,15.125,26.76471990761713,79.34543299,0.0707239881157873,1
COM,2017,0,0.0,0.0,20.797853468026013,8.478199959,-1.8692551970481917,0
COM,2019,0,0.0,0.0,20.901428366883422,16.38380051,-2.0314202308654723,0
COM,2020,0,0.0,0.0,20.9262386776646,22.42040062,-2.1322389602661174,0
COM,2021,0,0.0,0.0,20.984890837627887,30.68120003,-2.1537300944328366,0
COM,2022,0,0.0,0.0,20.96976823291962,31.37409973,-1.680753254890444,0
COM,2023,0,0.0,0.0,21.10578821813476,31.92749977,-0.8669026851654051,0
COM,2024,0,0.0,0.0,21.19955137379548,32.51750183,-0.8669026851654051,1
CPV,2017,0,0.0,0.0,21.41478245884326,57.1621463484891,-0.1252846196293831,0
CPV,2018,0,0.0,0.0,21.51403847271812,59.5,-0.059504928253591,0
CPV,2019,0,0.0,0.0,21.53516319613984,61.9433977593088,-0.0398918399587273,0
CPV,2020,0,0.0,0.0,21.32296219555173,69.37339783,0.2757109269499777,0
CPV,2021,0,0.0,0.0,21.44200406477627,70.28250122,0.4585002720355994,0
CPV,2022,0,0.0,0.0,21.532863318507385,73.32740021,0.3691551029682166,0
CPV,2023,0,0.0,0.0,21.641365147360265,74.59919739,0.1700317516922947,0
CPV,2024,0,0.0,0.0,21.72158690872678,74.73519897,0.1700317516922947,1
CRI,2017,0,0.0,4.75,24.82617436782776,71.5816646195022,0.7406720876693722,0
CRI,2018,0,0.0,4.75,24.859516061448968,73.4797284369906,0.8127178549766538,0
CRI,2019,0,4.0,4.75,24.893853663165764,81.2025964435269,0.9304131269454954,0
CRI,2020,0,6.0,4.75,24.863325865975188,80.53018608000001,0.8163749963045118,0
CRI,2021,0,7.0,4.75,24.90667290262771,82.74901607,0.7511512875556943,0
CRI,2022,0,7.0,4.75,24.98596298652589,82.59801121,0.793886411190033,0
CRI,2023,0,7.0,4.75,25.195049043376468,85.39514799,0.3804832994937898,0
CRI,2024,0,7.0,4.75,25.2950410084368,87.17019653,0.3804832994937898,1
CUB,2017,0,0.0,0.0,25.296435935088734,57.1484043170788,-2.291038453578954,0
CUB,2018,0,0.0,0.0,25.32893625879568,62.6789236230601,-2.5096620559692444,0
CUB,2019,0,0.0,0.0,25.362137687967515,67.9708086565152,-2.5538639545440667,0
CUB,2020,0,0.0,0.0,25.399378991745067,71.11907507,-2.596521663665765,0
CYM,2017,0,0.0,0.0,22.365418983317024,81.0676932508161,1.262029767036438,0
CYP,2017,0,1.0,1.625,23.856434889845325,80.743188971932,1.7341367602348334,0
CYP,2018,0,1.0,1.625,23.97185623802841,84.4335825186889,1.468983125686646,0
CYP,2019,0,1.0,1.625,23.988897784633046,86.0636299618935,1.702798652648927,0
CYP,2020,0,2.0,1.625,23.96410204836096,90.80194644,1.691938424110413,0
CYP,2021,0,2.0,1.625,24.136807958236965,90.75951564,1.4412641167640683,0
CYP,2022,0,2.0,1.625,24.164262195427447,89.60099194,1.0832553505897522,0
CYP,2023,0,2.0,1.625,24.28076702458149,91.22110357,0.5447807848453523,0
CYP,2024,0,2.0,1.625,24.35118839678585,89.60099246,0.5447807848453523,1
CZE,2017,0,2.0,5.875,26.12397540870747,78.7191728513432,2.080583894252777,0
CZE,2018,0,3.0,5.875,26.25266460956277,80.6881675434288,2.156496727466588,0
CZE,2019,0,4.0,5.875,26.27154085799693,80.8669444139622,2.102507960796361,0
CZE,2020,0,6.0,5.875,26.249155575498257,81.33889705,2.1018512487411445,0
CZE,2021,0,8.0,5.875,26.39649533505613,82.67062427,2.2817733168601926,0
CZE,2022,0,8.0,5.875,26.433133851504195,84.54009378,1.9402576923370345,0
CZE,2023,0,8.0,5.875,26.566982110687565,85.99404818,0.913141977787018,0
CZE,2024,0,8.0,5.875,26.572828520065777,87.68776014,0.913141977787018,1
DEU,2017,2,4.0,24.0,28.95686236620753,84.3941537010844,3.01941601037979,0
DEU,2018,0,8.0,24.0,29.03107863263584,87.037112092841,2.987398493289948,0
DEU,2019,3,14.0,24.0,29.00723857368021,88.1345169091916,2.9173968791961657,0
DEU,2020,3,24.0,24.0,29.00255684146484,89.81294133,2.6853096365928706,0
DEU,2021,9,31.0,24.0,29.10240357838521,91.43060973,2.764686441421504,0
DEU,2022,13,36.0,24.0,29.06634887508141,91.62984383,2.13121299743653,0
DEU,2023,5,37.0,24.0,29.148827730314625,92.4763763,1.019882488250731,0
DEU,2024,13,38.0,24.0,29.175513507677,93.49999579,1.019882488250731,1
DJI,2017,0,0.0,0.0,21.739431345610665,55.6814092453962,-1.1685733616352083,0
DJI,2018,0,0.0,0.0,21.7926088140766,57.06169891,-1.2562154352664947,0
DJI,2019,0,0.0,0.0,21.8510651598291,58.4762001,-1.3905047714710237,0
DJI,2020,0,0.0,0.0,21.86880503011162,59.92570114,-1.4523034036159514,0
DJI,2021,0,0.0,0.0,21.94492047807232,61.41120148,-1.500913494825363,0
DJI,2022,0,0.0,0.0,21.993816774076357,63.77600098,-1.259719169139862,0
DJI,2023,0,0.0,0.0,22.0838441075442,64.75869751,-0.6531374454498292,0
DJI,2024,0,0.0,0.0,22.146891131514188,65.29889679,-0.6531374454498292,1
DMA,2017,0,0.0,0.0,20.149421524167,69.61969757,0.2457041084766384,0
DMA,2019,0,0.0,0.0,20.28361177954599,73.38200378,0.256673863530159,0
DMA,2020,0,0.0,0.0,20.0863939643538,75.65670013,0.4578954994678492,0
DMA,2021,0,0.0,0.0,20.148632289289203,78.07949829,0.4910241335630408,0
DMA,2022,0,0.0,0.0,20.2501581357911,80.57980347,0.4781132042407994,0
DMA,2023,0,0.0,0.0,20.306706076832636,81.33650208,0.2157768636941911,0
DMA,2024,0,0.0,0.0,20.350579798915252,82.04689789,0.2157768636941911,1
DNK,2017,0,2.0,8.875,26.52722720771287,97.0993621555621,2.74256757497787,0
DNK,2018,0,4.0,8.875,26.596209693338505,97.3192043651002,2.770289826393128,0
DNK,2019,0,7.0,8.875,26.56797326730715,98.0464347521549,2.635737550258644,0
DNK,2020,0,10.0,8.875,26.597159575059024,96.54914573,3.038930737972262,0
DNK,2021,0,12.0,8.875,26.72989029493566,98.8658506,3.0564762473106386,0
DNK,2022,1,12.0,8.875,26.715016109073805,97.86011812,2.5803784847259577,0
DNK,2023,1,12.0,8.875,26.726292549158877,98.77559197,1.2876639008522033,0
DNK,2024,0,12.0,8.875,26.77423607901629,99.76915157,1.2876639008522033,1
DOM,2017,0,0.0,0.0,25.09360284770597,67.5712453277737,-0.0615395160391927,0
DOM,2018,0,0.0,0.0,25.165855115626098,74.8220483597284,-0.0450248384848237,0
DOM,2019,0,0.0,0.0,25.213542778684104,79.71549988,-0.0282838189974427,0
DOM,2020,0,0.0,0.0,25.08695883801143,81.61730194,0.0434526201337576,0
DOM,2021,0,0.0,0.0,25.27557011913644,85.24298638,0.1358688168227672,0
DOM,2022,0,0.0,0.0,25.454875735419428,81.51269675,0.0973669022321701,0
DOM,2023,0,0.0,0.0,25.514552363368477,86.12689972,0.1198308363556864,0
DOM,2024,0,0.0,0.0,25.54582099049508,91.0022446,0.1198308363556864,1
DZA,2017,0,0.0,0.0,25.969662854144143,47.69110107,-2.1688161015510574,0
DZA,2018,0,0.0,0.0,25.993978082400428,49.0384680793271,-2.284650874137872,0
DZA,2019,0,0.0,0.0,25.98833486303681,55.79069901,-2.3556218028068523,0
DZA,2020,0,0.0,0.0,25.82844383656667,63.47269821,-2.29920990467071,0
DZA,2021,0,0.0,0.0,25.950254777769665,72.21240234,-2.006009888648994,0
DZA,2022,0,0.0,0.0,26.14194799112623,74.78150177,-1.4890025377273617,0
DZA,2023,0,0.0,0.0,26.23638762961347,76.19760132,-0.6636610090732573,0
DZA,2024,0,0.0,0.0,26.31917457253463,77.4178009,-0.6636610090732573,1
ECU,2017,0,0.0,0.0,25.372141721181592,55.79999924,-1.7340310454368584,0
ECU,2018,0,0.0,0.0,25.400560953732203,57.5,-1.5029405832290648,0
ECU,2019,0,0.0,0.0,25.401647729276277,59.2,-1.349535036087036,0
ECU,2020,0,0.0,0.0,25.2862117227264,70.7,-1.475741797685623,0
ECU,2021,0,0.0,0.0,25.397766861304213,69.1147995,-1.2182962357997893,0
ECU,2022,0,0.0,0.0,25.47800296489677,69.71811356,-0.6436101496219638,0
ECU,2023,0,0.0,0.0,25.51734252630045,72.6943146,-0.5027406871318818,0
ECU,2024,0,0.0,0.0,25.54195237310352,77.17273115,-0.5027406871318818,1
EGY,2017,0,0.0,4.25,26.23815630354805,44.9502042452857,-1.3768434822559354,0
EGY,2018,0,0.0,4.25,26.293854509708805,46.92433676792,-1.362685316801071,0
EGY,2019,0,0.0,4.25,26.48744958452481,57.2828663990195,-1.284871530532837,0
EGY,2020,0,5.0,4.25,26.67343390601354,71.91420096,-0.9662930548191072,0
EGY,2021,0,7.0,4.25,26.774582390905923,72.05599976,-0.8798302531242372,0
EGY,2022,0,7.0,4.25,26.890253299799863,72.19806556,-0.9994891643524172,0
EGY,2023,0,7.0,4.25,26.70449334250881,74.01190186,-0.4658194065093995,0
EGY,2024,0,8.0,4.25,26.686999180513716,74.64839935,-0.4658194065093995,1
ESP,2017,0,4.0,11.5,27.90998082554599,84.6022457016524,1.5851993203163146,0
ESP,2018,0,4.0,11.5,27.98984371852549,86.107235525659,1.5975640058517455,0
ESP,2019,0,4.0,11.5,27.969987658955414,90.718665325267,1.7667128920555182,0
ESP,2020,0,6.0,11.5,27.88549575202163,93.20564892,1.2882885456085205,0
ESP,2021,0,9.0,11.5,28.010309860831956,93.89752157,1.3595050156116484,0
ESP,2022,0,16.0,11.5,28.001791708673668,94.4855432,1.1159042119979854,0
ESP,2023,1,22.0,11.5,28.11312744904924,95.44564516,0.4856350302696228,0
ESP,2024,0,27.0,11.5,28.17663745453793,95.7574516,0.4856350302696228,1
EST,2017,0,0.0,8.25,24.036340748915585,88.1024568740199,2.779419672489163,0
EST,2018,0,0.0,8.25,24.164409077136938,89.3570077747426,2.627933979034432,0
EST,2019,0,2.0,8.25,24.185048585381004,90.2289281997919,2.68906310796737,0
EST,2020,0,7.0,8.25,24.183385105127734,89.05828666,2.603291547298428,0
EST,2021,0,11.0,8.25,24.339604199147203,90.97970174,2.634924817085265,0
EST,2022,0,13.0,8.25,24.366798537225502,91.52016546,2.1825502872466997,0
EST,2023,0,16.0,8.25,24.448244415850915,93.18342241,1.0007504582405118,0
EST,2024,0,17.0,8.25,24.487494381603536,92.23796204,1.0007504582405118,1
ETH,2017,0,0.0,0.0,25.05880447860759,15.62440014,-1.7482660770416256,0
ETH,2018,0,0.0,0.0,25.14616927750201,15.88619995,-1.6700637280941009,0
ETH,2019,0,0.0,0.0,25.243254067317828,15.98460007,-1.5441042900085449,0
ETH,2020,0,0.0,0.0,25.315115812134835,16.06959915,-1.6534315526485444,0
ETH,2021,0,0.0,0.0,25.415264519936517,16.6981031,-1.597168469429016,0
ETH,2022,0,0.0,0.0,25.536590230564787,17.9836998,-1.3277843952178956,0
ETH,2023,0,0.0,0.0,25.634994508607868,20.33749962,-0.7147555947303799,0
ETH,2024,0,0.0,0.0,25.73216828354512,21.94129944,-0.7147555947303799,1
FIN,2017,0,0.0,7.5,26.259994166248536,87.4689290730615,3.082273149490357,0
FIN,2018,0,1.0,7.5,26.335916660095577,88.8899599985585,3.026127517223353,0
FIN,2019,0,4.0,7.5,26.31057000365403,89.6073851129779,3.131548678874968,0
FIN,2020,0,7.0,7.5,26.321688950041256,92.17027106,3.1494155049323984,0
FIN,2021,0,12.0,7.5,26.40760453559841,92.80806082,3.211398530006412,0
FIN,2022,0,12.0,7.5,26.35895895792527,92.98879471,2.490814018249507,0
FIN,2023,1,12.0,7.5,26.41089095379787,93.51385075,1.235604548454283,0
FIN,2024,1,12.0,7.5,26.42280409334264,93.72405196,1.235604548454283,1
FJI,2017,0,0.0,0.0,22.401010631533204,53.6473999,0.1141965292394161,0
FJI,2018,0,0.0,0.0,22.442710015747465,58.2364006,0.0711879145354032,0
FJI,2019,0,0.0,0.0,22.39941001054607,63.21789932,0.061502818763256,0
FJI,2020,0,0.0,0.0,22.164928647647443,68.62560272,-0.1719138868153092,0
FJI,2021,0,0.0,0.0,22.148509998607757,70.56800079,-0.0087744065094739,0
FJI,2022,0,0.0,0.0,22.32826629554973,72.56549835,-0.0843040823936462,0
FJI,2023,0,0.0,0.0,22.42376373135613,74.1160965,-0.0631561674177646,0
FJI,2024,0,0.0,0.0,22.50969879702332,74.7052002,-0.0631561674177646,1
FRA,2017,0,2.0,18.0,28.58224195535614,80.5024597243607,1.9514002919197064,0
FRA,2018,0,3.0,18.0,28.65403890483578,82.0431867788484,1.9529724359512357,0
FRA,2019,0,7.0,18.0,28.632679496841067,83.3397440866883,2.435773348808293,0
FRA,2020,1,19.0,18.0,28.60479782880602,84.70639801,2.024931561946872,0
FRA,2021,3,22.0,18.0,28.71838157013104,86.09548575,2.093189799785613,0
FRA,2022,3,25.0,18.0,28.658777418970978,85.33331734,1.6645332574844405,0
FRA,2023,5,33.0,18.0,28.74821000223936,86.83635789,0.8074538111686689,0
FRA,2024,19,33.0,18.0,28.78173320411877,88.65381638,0.8074538111686689,1
FSM,2017,0,0.0,0.0,19.704388516297158,35.30410004,-1.7006547331809974,0
FSM,2018,0,0.0,0.0,19.79186146726221,36.61460114,-1.589285224676132,0
FSM,2019,0,0.0,0.0,19.7943963228654,37.97370148,-1.5528940260410309,0
FSM,2020,0,0.0,0.0,19.7368280856699,39.38330078,-1.535601228475571,0
FSM,2022,0,0.0,0.0,19.84435012559772,39.0279007,-0.7857806682586671,0
FSM,2023,0,0.0,0.0,19.909025247485733,39.39889908,-0.4060785114765168,0
FSM,2024,0,0.0,0.0,19.991629979229444,39.52360153,-0.4060785114765168,1
GAB,2017,0,0.0,0.0,23.426604120055803,51.60490036,-1.2083602368831634,0
GAB,2018,0,0.0,0.0,23.548644238547624,55.42020035,-1.5080424308776854,0
GAB,2019,0,0.0,0.0,23.549063841403825,59.51760101,-1.6242061018943788,0
GAB,2020,0,0.0,0.0,23.453875395664102,63.91790009,-1.4945025742053983,0
GAB,2021,0,0.0,0.0,23.690852466787344,65.76809692,-1.3919853866100311,0
GAB,2022,0,0.0,0.0,23.74079168079034,67.67169952,-0.9831601023674008,0
GAB,2023,0,0.0,0.0,23.68793934553237,68.19789886,-0.4933736920356749,0
GAB,2024,0,0.0,0.0,23.76280848778604,68.72090149,-0.4933736920356749,1
GBR,2017,9,2.0,32.625,28.623946312608624,90.4245504868553,2.9009317755699167,0
GBR,2018,12,5.0,32.625,28.69470650326276,90.692008988783,3.010003495216376,0
GBR,2019,6,18.0,32.625,28.6873207440354,92.5166285497138,2.74531164169312,0
GBR,2020,6,33.0,32.625,28.63312304691192,94.81820132,2.5092072963714656,0
GBR,2021,12,44.0,32.625,28.792470225202173,96.19650269,2.47300391197205,0
GBR,2022,18,48.0,32.625,28.78829354135853,95.46530151,2.19311411380768,0
GBR,2023,17,54.0,32.625,28.86089457958123,95.44719696,1.0755967140197715,0
GBR,2024,34,57.0,32.625,28.93814767145194,95.4720993,1.0755967140197715,1
GEO,2017,0,0.0,0.0,23.52499612482556,59.7055045962571,1.6156688272953037,0
GEO,2018,0,0.0,0.0,23.60820871179081,62.7179081974285,1.756293082237244,0
GEO,2019,0,0.0,0.0,23.593340615332853,68.8467135616978,1.7471317052841218,0
GEO,2020,0,0.0,0.0,23.496533654528744,72.53157487,1.7050819277763367,0
GEO,2021,0,0.0,0.0,23.659944020408687,76.4427093,1.7929498434066795,0
GEO,2022,0,0.0,0.0,23.941524229626783,78.71127536,1.4452321767807006,0
GEO,2023,0,0.0,0.0,24.150060579535463,81.88425624,0.6626047015190126,0
GEO,2024,0,0.0,0.0,24.25518217391958,83.79855689,0.6626047015190126,1
GHA,2017,0,0.0,0.0,24.82401334705743,37.88420105,-0.3141681283712384,0
GHA,2018,0,0.0,0.0,24.931821938181315,43.0,-0.2384716257452969,0
GHA,2019,0,0.0,0.0,24.947945866767235,22.0732,-0.3105987623333925,0
GHA,2020,0,0.0,0.0,24.971878841488163,62.51760101,-0.2179582752287391,0
GHA,2021,0,0.0,0.0,25.09920151850013,68.6,-0.3613227784633638,0
GHA,2022,0,0.0,0.0,25.02623577950548,69.91329956,-0.2503461837768555,0
GHA,2023,0,0.0,0.0,25.112108525407653,70.67430115,-0.126456540822983,0
GHA,2024,0,0.0,0.0,25.14557734916737,72.17569733,-0.126456540822983,1
GIN,2017,0,0.0,0.0,23.057801846573856,18.70000076,-1.4667547941207886,0
GIN,2018,0,0.0,0.0,23.19618680850442,21.8300230430563,-1.3668817102909088,0
GIN,2019,0,0.0,0.0,23.321714058341232,23.89049911,-1.3758306205272677,0
GIN,2020,0,0.0,0.0,23.36863845046469,26.14550018,-1.4877763092517855,0
GIN,2021,0,0.0,0.0,23.560536570291823,28.61330032,-1.6618580758571624,0
GIN,2022,0,0.0,0.0,23.714510684142507,31.31399918,-1.470146465301514,0
GIN,2023,0,0.0,0.0,23.83266671820836,32.31560135,-0.7532402038574209,0
GIN,2024,0,0.0,0.0,23.942488733314622,33.30469894,-0.7532402038574209,1
GMB,2017,0,0.0,0.0,21.131998575660106,22.5156002,-0.8642624020576477,0
GMB,2018,0,0.0,0.0,21.236491375302155,28.30900002,-1.1413706362247464,0
GMB,2019,0,0.0,0.0,21.31858500148602,31.11829948,-1.2144710183143617,0
GMB,2020,0,0.0,0.0,21.31779135093185,36.01100159,-1.2857382714748382,0
GMB,2021,0,0.0,0.0,21.42346749712284,41.67309952,-1.5075697779655457,0
GMB,2022,0,0.0,0.0,21.51387294307826,48.22539902,-1.0003981471061705,0
GMB,2023,0,0.0,0.0,21.591316371252127,48.72829819,-0.447711473703384,0
GMB,2024,0,0.0,0.0,21.60076947646039,49.49430084,-0.447711473703384,1
GNB,2017,0,0.0,0.0,21.10851368397226,14.80000019,-2.0711418867111195,0
GNB,2018,0,0.0,0.0,21.1641840529684,15.69999981,-2.107806205749518,0
GNB,2019,0,0.0,0.0,21.19090083828737,17.92149925,-2.155961561202996,0
GNB,2020,0,0.0,0.0,21.25686741025127,20.45730019,-2.180611729621893,0
GNB,2021,0,0.0,0.0,21.369117661874693,23.3519001,-2.16322813034058,0
GNB,2022,0,0.0,0.0,21.34181874895346,27.67379951,-1.850084567070012,0
GNB,2023,0,0.0,0.0,21.454069372169407,28.71240044,-0.8749126315116881,0
GNB,2024,0,0.0,0.0,21.510712327436657,29.77739906,-0.8749126315116881,1
GNQ,2017,0,0.0,0.0,23.224776693993487,26.23999977,-2.67156758308411,0
GNQ,2018,0,0.0,0.0,23.295649959735638,29.39999962,-2.8080474138259865,0
GNQ,2019,0,0.0,0.0,23.15372805287104,49.13370132,-2.8700149178504946,0
GNQ,2020,0,0.0,0.0,23.015175753231716,55.00130081,-2.908483386039739,0
GNQ,2021,0,0.0,0.0,23.226002420588653,58.71730042,-2.9393712282180786,0
GNQ,2022,0,0.0,0.0,23.339759323783284,63.65950012,-2.090572547912603,0
GNQ,2023,0,0.0,0.0,23.25233404053805,63.51950073,-1.032098138332366,0
GNQ,2024,0,0.0,0.0,23.307594524066424,63.29930115,-1.032098138332366,1
GRC,2017,0,0.0,1.25,26.02348691021588,69.8929706543154,0.3842189580202101,0
GRC,2018,0,0.0,1.25,26.085960181089533,72.2383733920483,0.6865496605634689,0
GRC,2019,0,0.0,1.25,26.057460110657452,75.6712066931757,0.8826420724391939,0
GRC,2020,0,1.0,1.25,25.97743790935777,78.11584474,0.9161753058433532,0
GRC,2021,1,2.0,1.25,26.10915351627061,78.49426371,0.7301775097846986,0
GRC,2022,0,2.0,1.25,26.10771589689119,83.17066333,0.6501305758953095,0
GRC,2023,0,2.0,1.25,26.216105806126617,85.0102229,0.4052547276020046,0
GRC,2024,0,3.0,1.25,26.26937398794254,86.26968886,0.4052547276020046,1
GRD,2017,0,0.0,0.0,20.841657740702928,54.20000076,-0.0822856340557336,0
GRD,2018,0,0.0,0.0,20.877286349572127,61.42459869,-0.4675456702709198,0
GRD,2019,0,0.0,0.0,20.916762374721166,64.31279755,-0.4979062467813488,0
GRD,2020,0,0.0,0.0,20.765761097442685,65.65380096,-0.2055874921381481,0
GRD,2021,0,0.0,0.0,20.838576683457404,67.02279663,0.517855498194694,0
GRD,2022,0,0.0,0.0,20.92539607282167,68.42030334,0.551222687959671,0
GRD,2023,0,0.0,0.0,21.013259125368617,69.4131012,0.2202856242656706,0
GRD,2024,0,0.0,0.0,21.024311002008776,70.16159821,0.2202856242656706,1
GRL,2017,0,0.0,0.0,21.771150874164373,69.4824617821988,2.229776048660281,0
GTM,2017,0,0.0,0.0,24.995111756617344,37.90000153,-0.6240610241889951,0
GTM,2018,0,0.0,0.0,25.01821321970378,41.5,-0.4924380421638486,0
GTM,2019,0,0.0,0.0,25.069306831983557,44.401049838502,-0.5651793360710147,0
GTM,2020,0,0.0,0.0,25.076371619542986,47.51229858,-0.4554383873939514,0
GTM,2021,0,0.0,0.0,25.18289592526275,50.84164945,-0.5536123216152201,0
GTM,2022,0,0.0,0.0,25.283540399271104,54.40430069,-0.4085340082645416,0
GTM,2023,0,0.0,0.0,25.3705188040454,56.72669983,-0.2032484561204909,0
